0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
-574.3321,145.88165,16.583223,39.726376,1.9010236,23.335997,-3.902757,0.6118507,1.1558794,-5.0931816,3.9735613,-7.526436,3.0792537,-3.7600884,1.6892092,-1.4678553,-3.701945,-0.14516619,-5.1192045,-0.08978762,-5.43603,-0.42690858,-2.847373,-2.7009823,-1.167323,-3.5902092,0.36915,-2.4956734,0.4174691,-1.7593796,-0.6661417,-0.4939842,-1.8340871,-0.8932531,-3.1631923,-0.7543107,-2.512298,-1.5955492,-2.0633528,-2.1975493,-1.6971062,-2.0945632,-0.25961125,-1.205498,0.9717951,0.7241509,1.6506914,2.5157976,1.8137636,2.5288534,1
-339.868,183.42633,6.006776,23.186733,1.6674321,4.7841926,1.3433514,-1.0942271,2.424205,-0.258758,3.9276006,-1.9638511,1.9543021,-0.47915837,-0.008270636,-1.5842123,-5.3567553,0.33487347,0.7078326,1.3630427,-4.144872,-5.1421037,-4.121933,-3.1865199,0.2243973,-1.3001717,0.719132,-0.32417083,-1.0850129,-1.9529132,-2.6401734,-2.0786726,-3.8934402,-1.8923881,-1.3846145,-0.08310447,0.76318485,-0.25133413,-1.4153777,-3.1046972,-2.783185,-3.54962,-2.3394902,-1.3127793,-0.5230606,0.85759795,0.43948546,-0.14165948,-0.94149375,0.4380787,1
-475.67746,129.10002,-18.237167,46.731586,-25.942705,21.871912,-6.750427,0.05613488,2.1144202,-9.290606,4.241865,-10.755301,1.5739342,-10.727004,-1.4724979,-5.0011945,-2.1773589,4.215108,-4.0535026,1.4276975,-4.507619,4.341052,3.390622,3.0252268,-3.7822661,-4.719249,-0.6494635,-6.8982906,0.31815183,-3.2528455,-2.8058426,-2.023027,1.1791368,1.0194659,-1.4015057,2.3350282,-0.85085785,2.50409,0.41819832,1.212422,0.041591816,-2.084452,1.4727727,-1.7156953,0.02409452,0.43727127,-2.1275265,-2.4948406,-1.6779925,-0.10811191,1
-357.52582,118.996666,-19.850718,61.145897,-23.645739,13.487076,-15.756988,-4.3292403,-3.4400117,-9.163879,3.1046898,-12.8531275,4.9397902,-10.069111,-3.1217124,-7.8317933,-4.825736,-0.36679435,-5.5097594,4.085568,-3.9840038,0.76841515,-2.4963028,-0.9133356,-3.1417751,-1.7607805,0.28965425,-4.351961,0.5712185,-4.9831567,-2.124495,-2.222068,-1.3521459,-2.0255108,-2.7048736,0.504941,-1.467031,0.7849277,-1.2905838,1.798807,1.4368674,1.1666075,2.0525608,-0.06286498,2.075418,0.3260606,0.84943926,0.1339642,-0.65656936,-0.13473794,1
-497.72522,132.03601,-12.042884,50.998466,-22.423653,31.978897,-3.3798234,7.0361457,2.3684497,-9.54486,4.791575,-9.412055,6.343421,-14.689099,-1.0042082,-2.514828,-2.9201896,3.9659328,-4.0380454,0.46192354,-4.524671,7.427431,3.738636,5.4974246,1.1781124,-1.5612531,4.000999,-1.4137377,1.1160141,-1.9128036,-0.41073984,-3.962651,-0.014195054,-0.032563098,-2.8172696,-1.6753036,-4.585155,0.9492901,-2.605413,0.13682857,-0.17721072,-1.6690924,0.80992436,-1.782529,1.7832707,1.1093985,-1.5863247,-0.6140085,1.5518909,-0.21629651,1
-596.14056,127.61465,7.2847457,43.550915,-6.0895534,29.112112,0.5411112,7.1786046,4.268058,-6.030715,4.5258584,-6.126752,5.134452,-8.389376,2.2560577,1.0954847,-0.2603906,4.7332273,-1.383968,3.3955152,-3.409144,3.769862,0.43567255,0.0646877,-1.0915318,-3.8449633,1.6011587,-3.0301774,-0.23787703,-2.1760309,-0.72154754,-1.2620012,-0.15520905,0.810101,-2.2712548,0.81476384,-1.6133423,0.9737202,-0.41952923,-0.9749874,0.36465374,-1.3571368,-0.34591046,-1.602515,0.059384592,-0.01872761,-0.3705502,-0.5517849,-0.4571722,-0.010083008,1
-428.9858,128.1405,-8.1850815,37.318054,-9.300541,13.74382,-7.0485773,-7.440929,-1.5168326,-8.11,4.97456,-2.3604212,-1.2673401,-9.567186,1.8685964,0.97514486,-3.3989384,-1.956584,-2.9966702,5.371488,-3.2296362,-0.20532791,-1.1817613,0.72299844,0.58734864,-4.007934,1.0550426,-1.4132748,2.7631662,-0.72170526,0.74897677,-0.82459044,-4.845197,1.3617421,-1.4668804,0.14297135,-1.3551465,-0.6021685,-1.8981198,-4.859708,-1.049396,-2.6729732,-2.394982,-3.4840167,-1.9780984,-2.825562,-3.777164,-0.5098917,-2.607526,-1.8160213,1
-502.8484,130.24155,-21.631235,51.25695,-18.942144,31.282114,-7.7621145,9.758326,-1.8344628,-9.668386,4.263676,-11.924622,5.0088186,-14.461416,1.6387286,-3.5638297,0.6790146,2.749625,-4.5302176,0.06625248,-7.732035,6.17915,0.26881,2.2775872,-2.9214506,-2.4201872,1.3872485,-2.0885117,3.1790824,-3.0875297,-0.7916212,-3.300177,0.88638926,-0.20495686,-2.373798,-1.6288153,-3.8984685,-0.052114617,-2.459072,-0.45952776,-3.6925461,-3.104554,-2.476135,-1.8525687,0.95187587,-0.62903506,-0.57450855,-1.8794725,1.5834781,1.0848053,1
-340.59497,133.21446,-11.119331,36.977962,-13.274408,11.145468,-3.0824428,-3.89011,-6.9970536,-7.545472,8.300417,-8.721059,0.3607791,-5.921938,-0.86696243,-1.0822905,-2.7719755,2.422534,-6.3790197,-0.6939215,-4.926174,-3.3617153,-3.5877585,-3.2255116,-1.6306123,-5.395133,-1.2184782,-2.5549004,-0.7027457,-1.7185374,-1.1904898,-1.8433722,-3.2711406,-1.4820774,-3.1255486,-1.0750356,-1.7466507,-0.29345322,-1.0992864,-1.8268237,-0.6753723,-1.6985614,-1.6488171,-2.9210696,-0.7575005,-1.2766478,-0.8490244,-0.1597986,-1.145467,0.35295272,1
-478.96588,153.95605,13.802643,35.67326,1.9065752,18.79202,-2.26523,4.678472,2.0068476,-5.098928,6.014229,-3.4133735,5.6241655,-1.7568567,4.256325,1.7492626,-2.211568,1.3195729,-3.6322498,0.46239778,-4.7301903,-0.5161309,-2.4239163,-2.0240877,0.7447435,-0.77532333,1.7939706,-1.9223311,1.1106756,-1.476085,-0.96759325,-0.52218986,-2.13453,-0.44566745,-1.901078,0.4425576,-1.4191378,-1.1567135,-2.3260481,-2.5469797,-2.0823264,-3.5078242,-1.5158588,-2.1274445,-0.43710047,-0.58079886,0.22652341,1.1110842,1.5819163,2.6706996,1
-339.33365,111.34822,-16.324007,47.900986,-29.481785,26.631077,-19.903276,-4.8208423,-1.1584911,-12.582886,5.2379065,-12.230965,5.786805,-8.614135,1.1297548,-2.436108,-0.83752906,3.399163,-3.8809738,1.6007653,-7.7598205,1.5365034,-3.2304094,-0.9350352,-2.433776,-5.183462,0.4148114,-2.6201792,1.8337616,-1.9194169,0.61384493,-1.9713488,-1.5861182,-0.05097051,-2.4222875,0.10286306,-1.4140475,0.8097329,-0.96773326,-0.002290744,-0.29830384,-1.2877433,-0.80612385,-1.7870202,0.19005626,0.7108432,0.27784175,-1.7512696,-1.0190189,-1.3850343,1
-431.60297,127.09107,6.4955635,36.374268,-12.469359,22.39971,-6.1752615,-3.3866363,-0.48174033,-8.189202,1.3951728,-8.922114,4.1107883,-5.18066,1.4165589,-0.9028155,-2.7349308,-0.2923049,-6.821221,-0.029156446,-5.708782,-0.7295025,-3.1878464,-1.875415,-0.40142694,-2.9263897,0.63756007,-3.8434405,-0.14880022,-2.4016533,-0.9975338,-1.07255,-2.3134549,0.06575636,-1.7784758,0.43680283,-1.8554294,-0.19183134,-0.7360253,-1.010772,0.08091766,-1.2136762,0.22907822,-1.5092872,-0.90679556,-1.3667811,-1.3857152,-1.8363944,-2.403889,-1.757888,1
-429.51166,138.30833,21.886383,17.459763,2.8021007,10.975807,-2.001295,0.52904713,1.4248788,-2.4152043,2.0662746,-4.8032722,-1.8695719,-5.332764,-0.88494354,0.5149273,0.08028358,1.7679541,-4.474555,-1.8777312,-2.0790973,0.03773176,-1.9733481,-3.7951384,-0.20543031,-0.52993506,0.9968352,-1.0501479,-0.38418669,-0.869906,-1.7064728,-1.12058,-1.5255989,0.153526,-1.0358789,0.1312123,-0.7357656,-1.3589017,-0.5242715,-1.9769714,-1.0168881,-1.3711823,-1.3093492,-1.2947289,-1.0004036,-1.1704029,-1.8976924,-1.0472904,-1.8981256,-1.4578792,1
-466.3695,126.77205,-24.63763,42.438725,-28.26982,21.402784,-14.20439,7.836309,1.6636641,-5.501158,8.459726,-9.234651,6.9821377,-11.644884,2.9551542,-2.9386265,0.37814242,4.103798,-1.4851056,4.5250716,-5.264052,5.8593874,-1.8341594,-0.36690214,-2.1767473,-1.5155863,0.9474968,-4.409097,1.5247662,-3.531169,-1.122337,-3.2277677,-0.6191345,-0.79189104,-0.3379487,3.5114667,2.0810015,4.8703275,0.31816238,1.6398828,-1.1858491,-2.1172137,-0.43701005,-1.1323818,-1.2350326,-1.8451333,0.712773,-1.3374612,0.16326317,-0.1552446,1
-491.45813,123.39737,-12.147961,41.233063,-10.165678,19.646631,-12.978109,2.5603137,0.76141375,-5.830011,7.0847116,-7.4665995,6.7551494,-6.3004584,0.43648374,-4.7314296,-3.776499,-0.31123915,-6.1457334,1.3440417,-5.688872,0.15427808,-4.244925,-1.1386672,-1.4806257,-4.1046724,0.17369114,-4.735399,-1.5319856,-3.817637,-1.4817041,-1.5328352,-0.30764675,0.03544765,-1.1055728,1.2823993,-1.0868565,1.6734072,0.65854585,2.0945196,2.1506503,2.1929808,2.9033113,1.4695166,2.7814996,0.6961043,1.0183686,-0.251395,0.2061579,0.1707661,1
-492.69846,137.49258,-7.463818,37.475597,-9.8578205,15.292316,-10.065599,1.7536771,-1.0065565,-5.0693984,3.2924535,-12.238201,3.9082105,-8.09026,-3.1965816,-6.635023,-5.5693817,-2.2780888,-9.196149,-1.002962,-6.929037,-2.4403973,-4.5074553,-1.9305212,-1.984371,-1.7944543,2.4253852,-3.294426,2.1189375,0.74727345,1.9548988,2.192443,2.453513,2.396237,1.1985872,4.072166,0.75567824,2.571383,2.47899,3.5244946,2.787835,1.2084713,0.5619434,-1.9540551,-0.37323284,-1.7555957,-1.3013241,-2.0359771,-1.457463,-0.73222715,1
-467.13513,151.63052,3.17704,30.059479,-10.248843,18.810923,-5.020402,-5.740777,2.9523692,-3.3997147,0.43677056,-10.843177,0.79309183,-4.124173,-0.9436367,-4.0801206,-5.5586357,-2.3939443,-6.7907076,-2.0181072,-6.4096413,-1.384915,-3.6483703,-2.7920294,-1.6338097,-4.029084,-0.40045777,-2.4078708,3.458668,1.302751,2.6933327,4.932187,2.5305023,4.0837226,2.620042,3.8567767,1.9678267,1.264926,-0.81393737,-0.43095425,-0.54720277,-2.5772495,-0.67216384,-2.6409724,-1.3696048,-1.4273536,-1.7390368,-1.2693986,-1.5400261,-0.4559421,1
-439.65512,148.40182,13.408147,32.8386,-1.380863,-0.5078056,-16.180136,-7.8359365,-2.344395,-9.38438,-4.2008457,-7.8655906,-2.9020925,-6.25137,-2.5902743,-8.127663,-7.2165146,-2.0926704,-8.064744,-4.4785004,-5.405199,-5.4396415,-6.2789497,-4.2578325,-4.3290644,-5.4960084,-2.0162067,-3.7613893,-3.030832,-2.3528264,-1.084941,-1.2022053,-0.9213842,0.39899567,-1.1961662,0.34891495,0.6252769,0.9736186,2.6323383,2.1519237,2.0794847,1.9705914,1.1737616,1.7283947,2.41833,2.3045368,2.5536082,1.7788008,1.5379066,1.634664,1
-439.23294,136.4945,-24.81452,54.475662,-32.50125,25.125416,-18.607481,1.7786437,-3.4164562,-9.110305,9.057658,-12.440389,7.1714087,-12.20826,1.5796303,-5.958596,-4.1254096,-0.10090689,-5.4523406,2.3790762,-9.2957535,-0.049033467,-2.9777775,0.7824175,-4.0463166,-2.8184328,-1.987252,-5.1949916,1.1010537,-6.6821523,-1.0645595,-3.6663392,-1.5550294,-2.3619037,-4.048041,-2.6316648,-3.9337,1.7214324,-0.57040304,3.9783773,2.1668613,2.1188009,1.9590645,0.6727557,2.9160419,1.0019746,2.0449386,-1.3151535,0.026860803,0.16096959,1
-530.62604,115.793144,-21.305515,57.072464,-25.742025,27.446144,-12.386118,13.448269,2.0182667,-5.044997,6.076717,-10.892811,8.352564,-13.135604,5.018078,-3.3159974,2.7581437,5.858171,1.0645634,6.7753167,-2.905393,7.792809,-1.0703659,3.3792639,-2.7225873,-1.8270544,0.10467012,-4.8442645,-0.52993494,-5.01252,0.11366455,-3.196807,1.7966225,1.1313217,1.6300502,2.6427348,0.6502547,3.3860126,-0.1758327,2.2611072,-1.4313221,-0.45502517,-0.80793214,0.18020748,0.15532053,-1.8504812,-0.57135564,-3.2752461,-0.83387893,-1.3169847,1
-514.66315,142.53589,34.1859,18.993876,14.321831,11.308722,5.575704,3.7894201,1.6840104,-0.8481889,0.63781506,-1.6202474,-1.3054308,-2.252865,-0.9914716,-0.43055886,-1.83598,-1.5766969,-2.2282424,-0.9411771,-0.73857707,-0.85382396,-1.5101527,-1.7146544,-1.2176405,-2.3839772,-2.3097754,-2.1968634,-1.8902502,-1.6662004,-1.6740279,-2.1333747,-3.5755074,-3.3151789,-2.2736344,-1.554613,-0.89637154,-0.17066088,0.30963072,0.38505048,0.6131725,0.8611263,1.0548209,0.63385427,0.3208987,0.5462138,0.3034869,-0.2575391,-0.36316285,-0.28559595,1
-512.8462,140.52266,-29.96494,53.30643,-28.954788,25.56042,-13.09599,4.957638,-2.3295693,-5.146965,9.705288,-13.735986,5.3249826,-12.139944,4.314956,-6.389759,-7.5031896,-2.783385,-7.9896436,2.031546,-6.9136243,-1.1807216,-4.657374,4.79396,-1.5173513,-1.7958097,1.867372,-2.7316153,4.841757,-0.6655441,3.582029,-0.006294075,3.520822,2.7541,-0.43831396,1.9728498,-2.3585656,-0.003479012,-5.1058216,-2.5706382,-1.5829592,-2.8687408,-2.7049766,-2.971101,-2.5205796,-3.5758977,-1.4384129,-3.364657,-1.7023365,-1.2540795,1
-421.1269,137.0376,-4.986103,42.53252,-18.66474,21.686632,-10.915097,2.333732,-2.0806663,-7.8486743,3.741577,-11.296164,5.017007,-9.720891,-0.54859966,-8.13949,-5.9353657,-1.3687531,-7.7713785,0.25829908,-8.444666,-1.0120878,-3.9063237,-0.63150525,-2.8780315,-4.5238266,-0.5873835,-3.043391,4.5674257,1.829571,4.4504046,2.296935,4.2985725,5.4023805,3.1081488,3.9083748,-1.0950181,0.5969397,-1.221185,0.69289714,-0.4398508,-1.2536302,-2.055438,-4.0804877,-0.62160975,-1.0433619,0.4214178,-1.5008544,-1.9972619,-2.689954,1
-480.95157,142.87291,3.2501001,36.39617,-8.899589,16.114782,-13.244875,-1.568401,0.87512505,-4.65289,3.8200634,-10.928614,2.0629272,-8.588063,-3.1697712,-7.038961,-8.414933,-5.3616643,-10.737921,-2.7118182,-7.44256,-1.5224768,-3.5617678,0.07246184,1.9115919,-0.11190097,4.044979,-0.31042275,4.2936807,2.8241298,4.1863704,4.3963747,4.5583124,5.213021,2.3606942,3.9304965,0.42709205,0.9684491,0.16629536,0.45958564,-0.91103953,-2.1963224,-0.9697228,-2.9170985,-1.6657072,-3.4037664,-2.8703413,-2.7914279,-2.397046,-1.7739708,1
-379.27856,159.26651,2.4394326,9.117643,-8.687064,0.39023373,-8.980946,-10.10074,2.8806925,1.7065109,-1.353949,-7.371467,-3.9972658,-6.1113777,-2.1845672,-5.125728,-8.028346,-5.116361,-7.8121557,-3.2743065,-4.9753633,-5.3480115,-4.2101865,-2.994136,-2.16629,-3.5184875,-0.12584877,-0.3428526,2.5219038,2.8437426,-0.030564021,0.17348394,0.08696311,2.41118,2.7673295,2.5967414,1.8042495,-0.6926072,-2.9073775,-2.2847824,-1.0422949,-2.0985894,-1.6413991,-2.5314474,-2.6277144,-1.5030378,-1.4506061,-1.5009139,-2.253618,-1.864128,1
-536.0929,130.82259,-29.276018,60.911823,-31.712788,34.35544,-14.869154,10.18653,-1.9029226,-3.5368052,9.121235,-12.511396,10.671774,-12.44417,9.877265,-1.3851335,3.29925,4.6687016,-2.201255,6.5998716,-2.9019558,5.0840645,-4.636116,2.7596757,-4.4128866,-3.271014,-0.95288336,-5.4493093,-1.1933855,-3.8103738,1.289635,-3.834701,1.4840108,-1.4134889,0.7023684,1.470897,-0.29275107,2.1392012,-3.341876,-0.29022276,-3.0702982,-2.342285,-5.0690255,-3.1350882,-3.610049,-4.480157,-0.7362174,-1.3026277,3.701779,3.6058514,1
-413.90802,145.84747,3.8194478,40.838127,-10.605963,14.964206,-12.028191,-0.8738708,-4.6804414,-6.39315,7.6011734,-7.2409773,4.9766126,-5.044408,4.5475845,-3.160466,-3.8351974,0.951617,-7.379605,1.3979692,-5.070798,-0.051466424,-3.288146,-2.8338761,-1.505084,-3.1963787,-1.213325,-6.638618,-1.7651362,-3.6353514,-1.4314716,-1.5412512,-2.767887,-2.1944625,-3.9012642,-1.8188785,-3.1775956,-0.97224844,-2.282748,-0.9268049,-1.5906509,-2.3003125,-1.209756,-2.9620075,-1.5004947,-4.0446496,-3.1976588,-3.1654809,-2.9798987,-1.6371555,1
-294.04663,150.93239,0.97413754,40.919262,-4.95837,-1.8666643,-7.6450577,-5.964025,-10.365487,-9.7284975,6.31502,-5.765653,-0.7796175,-3.2592974,0.9538092,-1.6277087,-4.09486,-1.2168583,-8.345142,-1.2205046,-4.757103,-2.3738036,-1.8298639,-5.7224765,-0.4838762,-2.1800787,-1.7792878,-2.2085893,-2.134057,-2.9918303,-1.898671,-1.7074766,-2.5906186,-0.28531075,-2.244164,-0.54455835,-0.46326956,-2.3132603,-1.5407851,-1.948384,-2.4297762,-2.04372,-1.9230899,-2.1310446,-0.82985044,-1.5892115,-1.5001583,-2.1323547,-3.344334,-3.130717,1
-334.11618,162.4536,8.090216,17.79337,-3.9370537,0.68686223,-13.96716,-6.6827703,-2.8718314,-7.385295,2.3782227,-6.241359,-4.332117,-5.093723,-0.38502052,-4.176723,-3.4309442,1.4824082,-6.2745476,-1.4613427,-4.257797,-2.1120262,-0.88688487,-3.4547908,-0.41466123,-2.7427008,-0.96873176,-1.1935925,-0.94423014,-2.7371407,-1.978359,-0.7742998,-3.6500535,-2.098915,-3.8611164,-2.219873,-1.0473095,-2.5115552,-1.2764992,-1.6977975,-2.847993,-3.0236397,-2.113321,-3.0615656,-2.581101,-3.3387737,-3.639197,-2.1389642,-3.1460412,-3.1136134,1
-482.79608,125.92028,-14.957513,58.207508,-14.138089,24.870695,-10.498757,2.753281,2.2826533,-4.1248093,9.271537,-7.008073,5.013941,-11.321267,4.0248604,-1.2710335,-2.2026672,1.2429658,-2.7980084,5.5814624,-4.78399,2.0885274,-5.2910743,-1.8473856,-1.3928732,-4.708515,-3.2526648,-6.8607106,-0.007398744,-5.5945754,-2.2328603,-2.426675,-1.3467795,-0.99334997,-2.9675388,-0.6436488,-3.6333804,0.033004843,-1.4663305,0.05886576,-2.0855227,-3.1932032,-1.0357574,-2.2276535,-0.9964533,-2.596359,-0.9061049,-0.8520986,-0.17166223,-0.8355986,1
-381.55237,118.675255,-22.992146,60.83589,-18.65556,26.055908,-11.23604,1.195376,-3.0657701,-7.06396,5.24471,-12.678105,4.906859,-12.017745,2.6091774,-3.3258927,0.14513235,2.6739745,-4.1922803,2.7630038,-8.378064,1.8800024,-3.486509,-0.41120753,-4.0500097,-7.5951176,-4.21951,-5.816022,0.27997768,-6.6672673,-2.7277157,-4.244269,-2.1241417,-0.8121294,-3.3732493,-1.7687154,-3.0947123,-0.2865011,-3.0267503,0.5513442,-1.9166019,-3.6740608,-1.4903605,-1.3312681,-0.36436075,-2.9286945,-1.5027747,-2.2970107,-1.7925767,-2.0264463,1
-342.70218,120.91599,15.223283,38.65534,8.976219,-1.968849,-3.053805,1.5039536,0.984029,-3.637384,-2.2980146,-6.0969887,-3.2078028,-5.8656836,-2.9249172,-3.9205706,-3.204405,-0.60984063,-5.128152,-2.5101717,-2.577174,-1.6985304,-4.941596,-5.564618,-0.5340239,-3.1329923,-3.5244305,-2.3940027,-3.1445622,-4.3598237,-3.6456676,-3.6088724,-4.2493668,-2.5276878,-2.1873085,-1.6275907,-1.7041956,-1.5443203,-0.7924451,-2.007451,-2.2015066,-1.4645379,-1.9684535,-2.5439472,-2.451096,-1.9611821,-2.1369548,-2.6198428,-2.2875807,-2.9088764,1
-458.7426,136.24194,-0.31597787,55.674793,-4.319343,28.691135,2.238972,6.8672876,4.7594643,0.28621078,10.723709,-3.5056536,8.009389,-5.177926,5.776997,1.5071372,0.985021,5.8373,0.30209908,7.177681,-0.9969538,5.237584,1.6904428,0.9701931,-0.31835747,0.011701467,2.3541994,-4.008915,1.7356998,-0.9641165,1.219702,0.19044511,0.81675494,1.817767,-0.611049,2.8206327,0.40683782,1.6515404,-0.21550365,1.4477558,-0.064931445,-2.256763,-0.22159398,-1.5388274,-0.1743493,-1.8259388,-1.5283469,-2.0163016,-0.6007875,-1.2261679,1
-436.2743,115.918915,-3.4145775,39.711224,-8.140211,22.30172,-6.1399994,2.588031,4.353162,-2.6854618,6.3873143,-5.5435214,5.6811066,-5.6066685,2.56992,-1.6199743,-1.3673121,0.5279339,-5.53533,3.6601794,-4.402761,1.6032529,-0.63262194,0.16642065,0.8046737,-2.045217,2.2111988,-1.2749318,1.3218014,-1.618632,1.8102803,0.28104013,-0.7755756,1.0466082,-1.7893031,0.6445372,-2.3191414,-0.86703825,-2.4423122,-2.1595097,-1.4396739,-2.457158,-1.1642383,-2.7029986,-1.1446565,-2.9220326,-2.0594165,-1.9787568,-2.061191,-1.5109755,1
-472.0545,122.01684,20.47287,22.571693,6.6440554,12.813639,-2.4590752,-3.816491,2.946782,-1.3818219,0.320052,-4.4645576,2.0949252,0.1671621,-1.930187,-2.9325793,-4.96237,-2.0100038,-6.189121,-5.6188135,-5.7786193,-4.267042,-2.9491386,-2.8960514,-1.8431726,-3.847051,-2.4624686,-3.7497482,-3.1131485,-2.7765937,-3.0474794,-1.5018458,-2.77422,-1.719025,-1.8342159,-1.1800232,-1.2363096,-2.4539304,-2.722487,-3.0481954,-1.2601783,-1.0474122,-0.41473714,-0.61850196,-0.9333811,-0.37902263,-0.6856346,0.7353463,1.626146,2.1820674,1
-544.361,118.86881,-28.436579,54.091293,-24.091995,21.665844,-14.774026,7.6390986,0.16819917,-7.009148,7.455932,-7.703168,10.01956,-8.196318,6.422486,-1.5487776,2.495322,3.5541983,-1.7152927,7.000494,-2.7464025,6.100184,-0.5868175,3.1927147,-0.31180477,1.3486621,2.8946416,-2.702232,2.353645,-3.0060582,0.31347486,-2.4214058,2.0290976,1.2944098,0.03033553,2.321271,0.023148628,3.179477,1.5608913,3.5762477,0.47132066,1.9265105,1.744474,0.7852533,1.7699116,0.9430667,2.5352333,0.23172095,2.4614263,1.3106506,1
-350.0757,115.48288,-1.5323658,29.757673,-26.92656,-4.1820292,-6.534423,-12.349414,-8.943408,-8.049159,2.2141192,-9.450998,2.808824,-0.5565654,-4.356035,-0.72687083,-4.994083,-2.3414836,-3.381884,-2.8988106,-3.1398134,-3.0227845,-4.767373,-1.7240369,-2.622896,-4.056627,-0.59338397,-3.4655595,-1.6306778,-1.8687788,-2.6236784,-2.7145004,-3.018926,-1.7562163,-2.7031126,-0.38991025,0.3756867,-0.55145943,-0.99778044,-0.40233183,-0.17806245,0.04719627,0.63481843,-0.26222458,1.167749,1.4247133,1.5725785,1.6210123,0.56492394,0.7629689,1
-411.90982,152.031,-5.646111,31.047647,-4.9815693,18.092907,-11.823522,2.1002264,-2.1048057,-5.199207,8.990646,-5.4274836,6.315841,-8.876892,-0.7706629,0.54241,-0.6203155,-0.33627084,-7.2907066,-0.05475623,-6.062134,2.0336914,-2.0147212,-1.7755653,-0.7350209,-6.3368273,-1.3808843,-1.5398471,3.3275201,-0.70289177,-0.3821307,-0.7184135,-2.9269881,-0.932462,-2.2737079,-0.8958571,-2.1179824,-0.6400737,-3.3440402,-3.3804412,-1.9505243,-2.7953408,-1.4621061,-3.0313082,-2.3757553,-2.9952993,-1.9123557,-0.9761987,-2.1880188,-2.3046055,1
-495.71356,136.48422,6.241295,48.618935,-3.7261488,23.159658,-9.327982,1.4929729,-0.102134936,-7.351612,5.53248,-5.5864253,5.5522842,-6.8759007,2.4987795,-2.1079774,-3.101269,0.030565789,-4.5594926,1.7894628,-5.2653227,1.8269765,-2.9062521,-1.3106622,-0.7053028,-2.9680462,0.4303238,-2.7838824,1.5756946,-1.7199178,0.4904599,-0.70352995,-1.0561658,-0.68214595,-2.5497644,-0.73408145,-3.539592,-1.6385072,-3.684544,-2.817999,-2.9472802,-3.0551157,-1.9556713,-2.807997,-0.59817,-1.9371872,-0.78389347,-1.6676385,-1.0554769,-0.7943167,1
-339.45337,150.15567,3.8082597,20.172007,10.46595,0.726191,-16.282122,-7.57518,-2.3927076,-8.621116,-3.4256296,-7.053124,-5.3520417,-8.417531,-3.2324934,-3.2716897,-6.2060575,-2.5553203,-5.7445903,-4.748987,-6.271405,-3.691038,-4.3130455,-7.0225887,-4.0511227,-5.1892357,-3.8897738,-4.016419,-3.9192936,-2.84658,-2.5833533,-1.4844,-2.7026522,-3.2344103,-3.4399822,-3.843339,-3.9644263,-3.8209162,-3.5959895,-3.7343464,-3.8659012,-3.2007773,-2.3190541,-1.9683149,-1.097334,-1.1289088,-0.93570685,-0.511143,-0.18234831,0.7708612,1
-363.91705,148.93219,6.8073435,21.011116,-7.5294456,10.236974,-4.3179884,-7.1884856,-0.76335835,-1.7198752,0.6417768,-6.6762486,-0.14824916,-4.062468,-0.5617685,-3.5206242,-3.754461,-1.8979123,-5.2051573,-1.2293817,-6.593511,-4.0590463,-4.6897564,-4.2320595,-2.0045886,-4.197343,-1.7412077,-2.9368005,-1.71716,-2.46134,-2.4530962,-2.215433,-3.3835156,-3.192958,-3.8658807,-2.7822988,-3.2833395,-2.570279,-2.8216026,-3.7124534,-3.0130954,-2.729116,-2.1759033,-2.0852697,-1.7230904,-1.9059598,-2.123758,-2.9275699,-3.3700185,-2.8407671,1
-464.98538,120.14261,-20.80255,55.343437,-19.21503,33.5352,-8.935564,8.840071,1.3916423,-3.2621093,7.48393,-11.176075,6.973475,-12.472084,2.5291088,-5.8530707,-1.6430845,-0.16516401,-5.96763,1.5281584,-7.195136,2.5644512,-4.7496543,0.8014965,-2.142615,-0.9155962,1.6255953,-2.668543,2.1383543,-2.7917087,1.0984242,-2.8840826,-0.79912895,-2.4783533,-2.5614758,-1.2347172,-3.4077911,-0.06632915,-2.7304735,0.045165222,-2.4495716,-1.2891016,-1.4918373,-1.3615096,-0.42563725,-1.7960536,0.05380729,-1.882723,-0.19099858,-1.9185866,1
-375.4945,130.34203,6.294493,47.256733,-7.3869514,23.28293,-3.8240469,-5.949777,-3.039808,-0.6260708,2.0877278,-18.917408,-1.8495263,-11.451468,-2.0966382,-2.8871083,-8.135037,-1.078082,-6.0831127,-1.3509449,-8.51763,-2.2744715,-4.462568,-6.8051953,-1.0143937,-2.6129205,-0.51640224,-3.9279695,-0.9156661,-2.354314,-4.7711153,-4.450129,-5.458162,-4.871522,-5.7541203,-4.098726,-4.173271,-3.4279704,-3.758811,-3.3635366,-2.4324057,-3.235375,-3.2685454,-3.5070133,-2.993238,-3.0864584,-2.068466,-2.1023364,-2.448422,-2.3076203,1
